cdek_id;city_name;region_name
359;Доброе;"Липецкая область"
13331;Долгоруково;"Липецкая область"
33805;Донское;"Липецкая область"
362;Елец;"Липецкая область"
13123;Жерновное;"Липецкая область"
365;Задонск;"Липецкая область"
32660;Замартынье;"Липецкая область"
13365;Измалково;"Липецкая область"
13323;Казинка;"Липецкая область"
34248;Конь-Колодезь;"Липецкая область"
13322;Косыревка;"Липецкая область"
1580;Красное;"Липецкая область"
13321;"Кузьминские Отвержки";"Липецкая область"
33009;Кулешовка;"Липецкая область"
361;Лебедянь;"Липецкая область"
2736;"Лев Толстой";"Липецкая область"
2735;Ленино;"Липецкая область"
320;Липецк;"Липецкая область"
33796;"Малый Мечек";"Липецкая область"
34121;"Меньшой Колодезь";"Липецкая область"
24131;Плавица;"Липецкая область"
1581;Подгорное;"Липецкая область"
32715;Покрово-Казацкая;"Липецкая область"
31552;Рощинский;"Липецкая область"
34004;"Сахарный завод";"Липецкая область"
2737;Сенцово;"Липецкая область"
31994;Соколье;"Липецкая область"
32820;Соловьево;"Липецкая область"
13430;Становое;"Липецкая область"
31420;Талица;"Липецкая область"
367;Тербуны;"Липецкая область"
366;Усмань;"Липецкая область"
31824;Фащевка;"Липецкая область"
370;Хлевное;"Липецкая область"
31823;Хмелинец;"Липецкая область"
368;Чаплыгин;"Липецкая область"
13397;"Частая Дубрава";"Липецкая область"
24406;Армань;"Магаданская область"
33166;Бурхала;"Магаданская область"
314;Магадан;"Магаданская область"
31959;Мяунджа;"Магаданская область"
2738;Ола;"Магаданская область"
2741;Омсукчан;"Магаданская область"
31258;Омчак;"Магаданская область"
2743;Палатка;"Магаданская область"
13142;Пионерный;"Магаданская область"
34484;Сеймчан;"Магаданская область"
32034;Синегорье;"Магаданская область"
2739;"Снежная Долина";"Магаданская область"
13143;Снежный;"Магаданская область"
2740;Сокол;"Магаданская область"
2744;Стекольный;"Магаданская область"
2347;Сусуман;"Магаданская область"
2742;Уптар;"Магаданская область"
2745;Хасын;"Магаданская область"
34020;Эвенск;"Магаданская область"
15896;Ягодное;"Магаданская область"
13731;Азаново;Марий-Эл
13739;Аксарка;Марий-Эл
13718;"Большая Орша";Марий-Эл
13737;"Большие Шапы";Марий-Эл
34166;"Большой Карлыган";Марий-Эл
13688;"Большой Кундыш";Марий-Эл
13768;Васильевское;Марий-Эл
13773;"Визимьяры пгт";Марий-Эл
2746;Волжск;Марий-Эл
13724;Воскресенский;Марий-Эл
13725;Голубой;Марий-Эл
13734;Данилово;Марий-Эл
13693;Дорожный;Марий-Эл
13732;Ежово;Марий-Эл
32216;Еласы;Марий-Эл
1873;Звенигово;Марий-Эл
13760;"Зеленая Роща";Марий-Эл
13716;Зеленогорск;Марий-Эл
13761;Зеленый;Марий-Эл
13978;Знаменский;Марий-Эл
13762;Ивановка;Марий-Эл
13752;Илеть;Марий-Эл
13720;"Ильинка (Марковский с/с)";Марий-Эл
13719;"Ильинка (Старокрещенский с/с)";Марий-Эл
141;Йошкар-Ола;Марий-Эл
13779;"Килемары пгт";Марий-Эл
13694;Ким;Марий-Эл
13771;Кичиер;Марий-Эл
13754;"Кленовая Горка";Марий-Эл
13757;Кожла-Сола;Марий-Эл
13088;Козьмодемьянск;Марий-Эл
13728;Кокшайск;Марий-Эл
13763;Колянур;Марий-Эл
13691;Конганур;Марий-Эл
13682;Красногорский;Марий-Эл
13727;"Краснооктябрьский ";Марий-Эл
13695;"Крутой Овраг";Марий-Эл
13683;Кугунур;Марий-Эл
2747;Куженер;Марий-Эл
13696;Кузнецово;Марий-Эл
13778;Кучки;Марий-Эл
13740;Куяр;Марий-Эл
13741;"Лесная Сказка";Марий-Эл
13742;Люльпаны;Марий-Эл
13753;"Малые Морки";Марий-Эл
13769;"Малые Шапы";Марий-Эл
13747;Мари-Турек;Марий-Эл
13721;Марково;Марий-Эл
13717;Масканур;Марий-Эл
2748;Медведево;Марий-Эл
13743;Митюково;Марий-Эл
13764;Михайловка;Марий-Эл
2754;Морки;Марий-Эл
24192;"Морки пгт";Марий-Эл
13765;Новотроицк;Марий-Эл
13675;Новый;Марий-Эл
13697;Нолька;Марий-Эл
13766;Нужъял;Марий-Эл
13689;Озерки;Марий-Эл
13772;"Октябрьский пгт";Марий-Эл
13756;Октябрьский;Марий-Эл
13698;Ореховка;Марий-Эл
13699;Орешкино;Марий-Эл
13767;Орша;Марий-Эл
2750;Оршанка;Марий-Эл
13736;Паганур;Марий-Эл
1019;Параньга;Марий-Эл
2749;"пгт. Новый Торъял";Марий-Эл
13774;"Пектубаево пгт";Марий-Эл
13679;Пемба;Марий-Эл
13776;Петьялы;Марий-Эл
13700;Пижма;Марий-Эл
13701;Поланур;Марий-Эл
13758;Помары;Марий-Эл
13759;Приволжский;Марий-Эл
13702;Пуял;Марий-Эл
32734;Ронга;Марий-Эл
13703;"Русский Кукмор";Марий-Эл
14331;Руэм;Марий-Эл
13733;Савино;Марий-Эл
13738;Светлый;Марий-Эл
2751;Семеновка;Марий-Эл
13684;Семеновка;Марий-Эл
13704;Сенькино;Марий-Эл
2752;Сернур;Марий-Эл
13685;Сидельниково;Марий-Эл
13744;Сидорово;Марий-Эл
13677;Силикатный;Марий-Эл
2753;Советский;Марий-Эл
13676;Солнечный;Марий-Эл
13705;Сосновка;Марий-Эл
33795;Сотнур;Марий-Эл
13687;Спартак;Марий-Эл
13770;"Средние Шапы";Марий-Эл
13706;Старожильск;Марий-Эл
13750;"Старый Торъял";Марий-Эл
13681;Сумки;Марий-Эл
13678;Сурок;Марий-Эл
13708;Сурты;Марий-Эл
13745;Суслонгер;Марий-Эл
13751;Сысоево;Марий-Эл
13722;Табашино;Марий-Эл
16833;Тойкино;Марий-Эл
13723;Упша;Марий-Эл
33666;Усола;Марий-Эл
23905;"Чермышево 1-е";Марий-Эл
13729;Чкарино;Марий-Эл
13709;Шеклянур;Марий-Эл
13674;Шойбулак;Марий-Эл
13710;Шоядур;Марий-Эл
13730;Юбилейный;Марий-Эл
13690;Юксары;Марий-Эл
13755;Юрино;Марий-Эл
13780;Юркино;Марий-Эл
13711;Юркино;Марий-Эл
13746;Юшково;Марий-Эл
13712;Якимово;Марий-Эл
13777;Яльчик;Марий-Эл
13680;Яльчинский;Марий-Эл
13714;Яметкино;Марий-Эл
13715;Яшмаково;Марий-Эл
33870;Алово;Мордовия
2764;Ардатов;Мордовия
15773;Атемар;Мордовия
15774;Атюрьево;Мордовия
2765;Атяшево;Мордовия
32643;Берсеневка;Мордовия
2756;"Большая Елховка";Мордовия
15775;"Большие Березники";Мордовия
23761;"Большое Игнатово";Мордовия
23908;Булаево;Мордовия
24566;Дачный;Мордовия
15776;Дубенки;Мордовия
14655;Ельники;Мордовия
14658;"Зубова Поляна";Мордовия
2761;Инсар;Мордовия
2762;Кадошкино;Мордовия
14657;Кемля;Мордовия
2766;Ковылкино;Мордовия
14654;Комсомольский;Мордовия
2767;Краснослободск;Мордовия
2757;Луховка;Мордовия
2758;Лямбирь;Мордовия
34391;"Мордовская Паевка";Мордовия
2755;Николаевка;Мордовия
32117;Новодевичье;Мордовия
32065;"Новые Выселки";Мордовия
15777;Потьма;Мордовия
15778;Ромоданово;Мордовия
1636;Рузаевка;Мордовия
417;Саранск;Мордовия
15783;Свиносовхоз;Мордовия
32116;Сивинь;Мордовия
15779;Сосновка;Мордовия
33681;Стандрово;Мордовия
2763;"Старое Шайгово";Мордовия
31697;"Старые Горяши";Мордовия
33331;Сузгарье;Мордовия
14656;Темников;Мордовия
15780;Теньгушево;Мордовия
15781;Торбеево;Мордовия
14850;Тургенево;Мордовия
34259;Ударный;Мордовия
34226;Умет;Мордовия
2759;Чамзинка;Мордовия
33944;Черемишево;Мордовия
15782;Явас;Мордовия
2760;Ялга;Мордовия
16196;Абабурово;Москва
16197;Акиньшино;Москва
13607;Акулово;Москва
16289;Александрово;Москва
16273;Алымовка;Москва
16198;Анкудиново;Москва
16085;Армейский;Москва
16274;Бабенки;Москва
16275;Бакланово;Москва
16276;Бараново;Москва
16277;Батыбино;Москва
16199;Бачурино;Москва
16278;Безобразово;Москва
16096;Белоусово;Москва
16279;Богоявление;Москва
16200;"Большое Покровское";Москва
16201;"Большое Свинорье";Москва
16280;Ботаково;Москва
31362;Бристоль;Москва
16281;Бунчиха;Москва
16203;Бурцево;Москва
467;Бутово;Москва
16092;Былово;Москва
16204;Валуево;Москва
16282;Варварино;Москва
16283;Васюнино;Москва
16205;"Верхнее Валуево";Москва
16284;Верховье;Москва
14967;"Визендорф коттеджный поселок";Москва
16206;Власово;Москва
28;Внуково;Москва
13369;"Воскресенское поселение";Москва
2788;Восточный;Москва
16207;Городище;Москва
16285;Городок;Москва
16286;Горчаково;Москва
16208;Давыдково;Москва
16287;Давыдово;Москва
16209;Девятское;Москва
32125;Десеновское;Москва
16210;Десна;Москва
16288;Дешино;Москва
16290;Долгино;Москва
16291;Дровнино;Москва
16292;Дубовка;Москва
16211;Дудкино;Москва
16293;Елизарово;Москва
16294;Жохово;Москва
16295;Заболотье;Москва
16093;Зверьево;Москва
16296;Зосимова;Москва
16297;Зыбино;Москва
16298;Ивановское;Москва
16212;Изварино;Москва
16299;Ильино;Москва
16300;Ильичевка;Москва
16235;"Институт Полиомиелита";Москва
16301;Исаково;Москва
16302;Каменка;Москва
16303;Капустинка;Москва
16213;Каракашево;Москва
1689;"Киевский пгт";Москва
16214;Киселевка;Москва
16304;Киселёво;Москва
16305;Клёновка;Москва
16306;Клёново;Москва
16307;Клоково;Москва
16215;Кнутово;Москва
16308;Колотилово;Москва
16309;Конаково;Москва
16216;Кончеево;Москва
16310;Конюшково;Москва
16311;Коротыгино;Москва
16312;Косовка;Москва
16313;Костишово;Москва
16315;Красное;Москва
16217;"Красные Горки";Москва
16316;Кресты;Москва
16238;Крёкшино;Москва
16317;Кривошеино;Москва
16318;Кузенево;Москва
16319;Кузнецово;Москва
16320;Кузовлево;Москва
16321;Кукшево;Москва
16322;Курилово;Москва
16218;Лапшинка;Москва
16219;Ларёво;Москва
16220;Летово;Москва
16221;Ликова;Москва
16323;Лопатино;Москва
16324;Лужки;Москва
16325;Лукошкино;Москва
16326;Львово;Москва
16327;Маврино;Москва
16222;Макарово;Москва
1697;Малино;Москва
16328;Малыгино;Москва
16223;Марушкино;Москва
16329;Марфино;Москва
14795;Мешково;Москва
16224;Милорадово;Москва
16225;Милюково;Москва
16236;Минвнешторг;Москва
468;Митино;Москва
16330;Михайловское;Москва
16226;"Мичуринец ДСК";Москва
16234;"Молодая гвардия  детского дома пос.";Москва
44;Москва;Москва
16227;Мостовское;Москва
2790;Мякинино;Москва
16331;Настасьино;Москва
16228;"Нижнее Валуево";Москва
16332;Никоново;Москва
16229;"Никульское (поселение Рязановское)";Москва
2792;Новобратцевский;Москва
16333;"Новогромово (поселение Вороновское)";Москва
1129;Новокосино;Москва
16334;Новомихайловское;Москва
16335;Овечкино;Москва
16094;Ожигово;Москва
16336;Ознобишино;Москва
16230;"Остафьево пос";Москва
16231;"Остафьево с.";Москва
13330;Осташково;Москва
16337;Пахорка;Москва
16232;Пенино;Москва
16338;Первомайское;Москва
16339;Пёсье;Москва
16233;Писково;Москва
16100;Покровское;Москва
16341;Поляны;Москва
16342;Поповка;Москва
16240;Постниково;Москва
16343;Починки;Москва
16241;Прокшино;Москва
16344;Пудово-Сипягино;Москва
16345;Пучково;Москва
16242;Пыхтино;Москва
16346;Пятовское;Москва
16237;Радиоцентр;Москва
16347;Раево;Москва
34288;Ракитки;Москва
16090;Рассудово;Москва
16243;Расторопово;Москва
31181;Рогово;Москва
16349;Рогозинино;Москва
16350;Рожново;Москва
2789;Рублево;Москва
16095;Руднево;Москва
16351;Русино;Москва
16098;Рыжово;Москва
16244;Рязаново;Москва
16245;Саларьево;Москва
2620;Санино;Москва
16352;Сатино-Русское;Москва
16353;Сатино-Татарское;Москва
16354;Сахарово;Москва
31366;"Северное Бутово";Москва
16355;Секерино;Москва
16356;Сенькино-Секерино;Москва
16246;Середнево;Москва
16247;Соколово;Москва
16358;Спас-Купля;Москва
16359;Старогромово;Москва
16248;Староселье;Москва
16249;Столбово;Москва
16360;Страдань;Москва
16361;Талызина;Москва
16362;Терехово;Москва
2791;"Толстопальцево дер.";Москва
1383;"Толстопальцево пос.";Москва
16363;Троица;Москва
16364;Троицкое;Москва
16250;Тупиково;Москва
16365;Уварово;Москва
16239;"Ульяновского лесопарка пос.";Москва
16251;Филимонки;Москва
16366;Филино;Москва
16367;Фоминское;Москва
16252;Харьино;Москва
16368;Хатминки;Москва
15066;Хрепетово;Москва
16369;Чегодаево;Москва
16253;Черепово;Москва
16370;Чернецкое;Москва
16371;Чириково;Москва
16372;Шаганино;Москва
16373;Шахово;Москва
16374;Шеломово;Москва
16254;Шельбутово;Москва
16375;Ширяево;Москва
16376;Щапово;Москва
16377;Юдановка;Москва
16378;Юрово;Москва
16097;Юрьевка;Москва
16255;Язово;Москва
16256;Яковлево;Москва
16379;Яковлевское;Москва
15550;"Яковлевское д";Москва
16257;Ямонтово;Москва
16380;Ярцево;Москва
16381;Ясенки;Москва
16187;"1 Мая мкр.";"Московская область"
15338;"2-ая Смирновка";"Московская область"
15091;"2-й Бисеровский Участок";"Московская область"
16810;"47 км МКАД";"Московская область"
23073;Аббакумово;"Московская область"
15092;Аборино;"Московская область"
33147;Авдотьино;"Московская область"
15093;Авдотьино;"Московская область"
17162;Авдотьино;"Московская область"
17163;Авдулово-1;"Московская область"
17171;Авдулово-2;"Московская область"
1374;Авиагородок;"Московская область"
1658;Авсюнино;"Московская область"
16130;Автополигон;"Московская область"
17172;Агарино;"Московская область"
15808;Агафоново;"Московская область"
1659;Агрогородок;"Московская область"
17173;Акатово;"Московская область"
31377;Аксаково;"Московская область"
15094;Аксено-Бутырское;"Московская область"
13528;Аксеново;"Московская область"
24250;Аксеново;"Московская область"
14994;Аксеново;"Московская область"
17174;Аксиньино;"Московская область"
15809;Аксиньино;"Московская область"
14995;Аксиньино;"Московская область"
17175;Аксинькино;"Московская область"
16099;"Акулово д";"Московская область"
1660;Акулово;"Московская область"
16089;Алабино;"Московская область"
15365;Алабушево;"Московская область"
17176;Аладино;"Московская область"
17268;Аладьино;"Московская область"
17177;Алеево;"Московская область"
17178;Алеево-2;"Московская область"
15095;Алексеевка;"Московская область"
23993;Алексеевка;"Московская область"
24023;Алексино;"Московская область"
15296;Алесейково;"Московская область"
16781;Алферьево;"Московская область"
17179;Алфимово;"Московская область"
17180;Ананьино;"Московская область"
1125;Ангелово;"Московская область"
1096;Андреевка;"Московская область"
14396;Андреевка;"Московская область"
17269;Андреевское;"Московская область"
14996;Анискино;"Московская область"
16195;Аничково;"Московская область"
15806;Аносино;"Московская область"
17181;Антипино;"Московская область"
24251;Антоново;"Московская область"
13302;Апаринки;"Московская область"
24252;Апариха;"Московская область"
483;Апрелевка;"Московская область"
24253;Аринино;"Московская область"
14263;Артёмки;"Московская область"
1661;Архангельское;"Московская область"
15552;Архангельское;"Московская область"
16134;Астрецово;"Московская область"
1662;Атепцево;"Московская область"
16135;Афанасово;"Московская область"
15096;Афанасово-1;"Московская область"
14997;Афанасьево;"Московская область"
16116;Ахтимнеево;"Московская область"
33664;Ашитково;"Московская область"
1663;Ашукино;"Московская область"
17182;Бабеево;"Московская область"
15097;Бабеево;"Московская область"
17270;Базарово;"Московская область"
14998;Байбаки;"Московская область"
17183;Байдиково;"Московская область"
15366;Бакеево;"Московская область"
1375;Баковка;"Московская область"
24574;Бакшеево;"Московская область"
1097;Балашиха;"Московская область"
15098;Балобаново;"Московская область"
14391;Барабаново;"Московская область"
15367;Баранцево;"Московская область"
14381;Барвиха;"Московская область"
1664;Барыбино;"Московская область"
17271;Баскачи;"Московская область"
17184;Батайки;"Московская область"
17272;Батькополье;"Московская область"
24254;Бахтеево;"Московская область"
15328;Бедово;"Московская область"
15099;Бездедово;"Московская область"
1665;Бекасово;"Московская область"
17185;Бекетово;"Московская область"
15270;Белавино;"Московская область"
1098;"Белая Дача";"Московская область"
16566;"Белая Колпь";"Московская область"
15100;Белая;"Московская область"
1666;Белоозерский;"Московская область"
1558;Белоомут;"Московская область"
31282;"Белые Колодези";"Московская область"
1852;"Белые Столбы";"Московская область"
17186;Белыхино;"Московская область"
33501;"Беляная Гора";"Московская область"
31954;Беляниново;"Московская область"
13529;Березино;"Московская область"
17187;Березнецово;"Московская область"
17188;Березня;"Московская область"
24307;"Березовая Роща";"Московская область"
15101;"Березовый Мостик";"Московская область"
61;Беседы;"Московская область"
17189;Беспятово;"Московская область"
14999;Биокомбинат;"Московская область"
33026;Биорки;"Московская область"
15271;Бирево;"Московская область"
15102;Бисерово;"Московская область"
24255;Бисерово;"Московская область"
17273;Благово;"Московская область"
17190;Благовское;"Московская область"
17191;Боброво;"Московская область"
15000;Бобры;"Московская область"
17275;Богатищево;"Московская область"
17274;"Богатищево Епишено";"Московская область"
16136;Богородское;"Московская область"
15103;Богослово;"Московская область"
15001;Богослово;"Московская область"
15104;Боково;"Московская область"
16541;Болычево;"Московская область"
16811;Большевик;"Московская область"
1668;"Большие Вяземы";"Московская область"
1669;"Большие Дворы";"Московская область"
15002;"Большие Петрищи";"Московская область"
17192;Большое;"Московская область"
23854;"Большое Алексеевское";"Московская область"
74;"Большое Буньково";"Московская область"
17276;"Большое Ильинское ";"Московская область"
17277;"Большое Кропотово";"Московская область"
17278;"Большое Любилово";"Московская область"
17279;"Большое Руново";"Московская область"
15810;"Большое Сареево";"Московская область"
33632;"Большое Толбино";"Московская область"
23074;Борзые;"Московская область"
14887;Борилово;"Московская область"
15291;Борис-Глеб;"Московская область"
15003;Борисовка;"Московская область"
15785;Борки;"Московская область"
15105;Боровково;"Московская область"
1301;Бородино;"Московская область"
15812;Бородки;"Московская область"
13530;Борозда;"Московская область"
17193;Бортниково;"Московская область"
15286;Борщево;"Московская область"
16536;Ботово;"Московская область"
24256;Бояркино;"Московская область"
15368;Брехово;"Московская область"
16202;Брёхово;"Московская область"
24257;Бритово;"Московская область"
1099;Бронницы;"Московская область"
31910;Буденновец;"Московская область"
16137;Бужаниново;"Московская область"
15813;Бузаево;"Московская область"
17280;Бузаково;"Московская область"
15443;Бузланово;"Московская область"
15004;Булаково;"Московская область"
1670;Булатниково;"Московская область"
31781;Буньково;"Московская область"
17194;Буньково;"Московская область"
16133;Бунятино;"Московская область"
17281;Бурдино;"Московская область"
17195;Бурцево;"Московская область"
1195;Быково;"Московская область"
14695;Быково;"Московская область"
17196;Вальцово;"Московская область"
17197;Василево;"Московская область"
24258;Васильево;"Московская область"
17198;Васильевское;"Московская область"
15005;Васильевское;"Московская область"
23989;Васькино;"Московская область"
17199;Васьково;"Московская область"
1559;Ватутинки;"Московская область"
15814;Введенское;"Московская область"
16557;Введенсоке;"Московская область"
15938;Веледниково;"Московская область"
16114;"Великий Двор";"Московская область"
15329;Вельево;"Московская область"
15272;Вельмогово;"Московская область"
1671;Вельяминово;"Московская область"
2768;Вербилки;"Московская область"
17284;Веревское;"Московская область"
14696;Верея;"Московская область"
31668;Верея;"Московская область"
1118;Верея;"Московская область"
17201;Верзилово;"Московская область"
24259;Вертячево;"Московская область"
24260;"Верхнее Мячково";"Московская область"
17286;"Верхняя Слобода";"Московская область"
17202;Верховлянь;"Московская область"
302;Вешки;"Московская область"
1100;Видное;"Московская область"
14680;Виноградово;"Московская область"
23043;Витенево;"Московская область"
17203;Вихорна;"Московская область"
15106;Вишняково;"Московская область"
24261;Вишняково;"Московская область"
1672;"Вишняковские Дачи";"Московская область"
17204;Владимирово;"Московская область"
13531;Владыкино;"Московская область"
14991;Власиха;"Московская область"
24262;Власово;"Московская область"
15821;ВНИИССОК;"Московская область"
3186;Воздвиженское;"Московская область"
16138;Воздвиженское;"Московская область"
17205;Возрождение;"Московская область"
17206;Возцы;"Московская область"
17207;Волково;"Московская область"
31618;Волково;"Московская область"
15620;Володарского;"Московская область"
24263;Володино;"Московская область"
484;Волоколамск;"Московская область"
13532;Воронино;"Московская область"
15287;Воронино;"Московская область"
221;Вороново;"Московская область"
17208;Воскресенки;"Московская область"
1203;Воскресенск;"Московская область"
17287;"Воскресенские Выселки";"Московская область"
17288;Воскресенское;"Московская область"
15107;Воскресенское;"Московская область"
17289;Вослинка;"Московская область"
16183;"Восточное шоссе";"Московская область"
16188;"Восточный мкр.";"Московская область"
32658;"Восточный сад";"Московская область"
1673;Востряково;"Московская область"
2770;Восход;"Московская область"
24264;Вохринка;"Московская область"
15108;Всеволодово;"Московская область"
14487;Всходы;"Московская область"
13533;Выголь;"Московская область"
23828;Высоково;"Московская область"
15280;Высоково;"Московская область"
1546;Высоковск;"Московская область"
15273;Вьюхово;"Московская область"
24265;Вялки;"Московская область"
15109;Гаврилово;"Московская область"
16191;"Гагарина мкр.";"Московская область"
1101;Газопровод;"Московская область"
31340;Гарь-Покровское;"Московская область"
15288;Гафидово;"Московская область"
1560;Гжель;"Московская область"
31219;Гидроузел;"Московская область"
16392;Глаголево;"Московская область"
17209;Гладково;"Московская область"
17290;Гладкое;"Московская область"
15006;Глазуны;"Московская область"
15815;Глазынино;"Московская область"
17210;Глебово;"Московская область"
17291;Глебово-Змеево;"Московская область"
17292;Глебово-Леоново;"Московская область"
17293;Глебово-Никольское;"Московская область"
23855;Глебовский;"Московская область"
16139;Глинково;"Московская область"
14387;Глухово;"Московская область"
13366;Говорово;"Московская область"
15359;Голиково;"Московская область"
1102;Голицыно;"Московская область"
15007;Головино;"Московская область"
15274;Головково;"Московская область"
16796;Головково;"Московская область"
15339;Головково;"Московская область"
17211;Головлино;"Московская область"
17212;Голочелово;"Московская область"
15369;Голубое;"Московская область"
16140;Голыгино;"Московская область"
316;Гольево;"Московская область"
16976;Голявино;"Московская область"
15816;"Горбольницы №45";"Московская область"
15008;Горбуны;"Московская область"
15110;Горбуша;"Московская область"
1674;"Горки Ленинские";"Московская область"
17294;Горки;"Московская область"
17213;Горки;"Московская область"
15111;Горки;"Московская область"
14380;Горки;"Московская область"
15448;Горки-10;"Московская область"
23005;Горки-2;"Московская область"
33940;Горки-25;"Московская область"
15449;Горки-9;"Московская область"
15817;Горловка;"Московская область"
17214;Горностаево;"Московская область"
17215;Городище;"Московская область"
17216;Городня;"Московская область"
33630;Городок-17;"Московская область"
15818;Горышкино;"Московская область"
17295;Грабченки;"Московская область"
15009;Гребнево;"Московская область"
15437;Грибаново;"Московская область"
14260;Грибки;"Московская область"
16892;Григорчиково;"Московская область"
17296;Гритчино;"Московская область"
31912;Гришино;"Московская область"
15112;Громково;"Московская область"
16537;Гряды;"Московская область"
15819;Грязь;"Московская область"
16582;Губино;"Московская область"
15820;Губкино;"Московская область"
1675;Губцево;"Московская область"
13451;Давыдково;"Московская область"
1676;Давыдово;"Московская область"
15354;Давыдовское;"Московская область"
15822;Дарьино;"Московская область"
83;Дашковка;"Московская область"
16141;Деденево;"Московская область"
15371;Дедешино;"Московская область"
226;Дедовск;"Московская область"
24266;Дементьево;"Московская область"
31339;Демихово;"Московская область"
15275;Демьяново;"Московская область"
24267;Денежниково;"Московская область"
33695;Денисиха;"Московская область"
1103;Дзержинский;"Московская область"
478;Дмитров;"Московская область"
13534;Дмитроково;"Московская область"
24432;Доброе;"Московская область"
1678;Добрыниха;"Московская область"
1679;"Долгое Ледово";"Московская область"
31953;Долгомостьево;"Московская область"
472;Долгопрудный;"Московская область"
14742;Долматово;"Московская область"
15330;"дом отдыха Владимира Ильича";"Московская область"
17297;Домнинки;"Московская область"
1174;Домодедово;"Московская область"
24268;Донино;"Московская область"
24308;Дор;"Московская область"
16569;Дор;"Московская область"
1561;Дорохово;"Московская область"
16559;Доры;"Московская область"
17298;"Достоевское лесничество";"Московская область"
16555;Дотошино;"Московская область"
1547;Дрезна;"Московская область"
13138;Дроздово;"Московская область"
24438;Дружба;"Московская область"
24269;Дружба;"Московская область"
14337;Дубинино;"Московская область"
15823;Дубки;"Московская область"
65;Дубна;"Московская область"
24270;"Дубовая роща";"Московская область"
16570;Дубранивка;"Московская область"
23714;Дубровки;"Московская область"
15340;Дубровки;"Московская область"
13934;Дубровки;"Московская область"
1628;Дубровки;"Московская область"
15010;Дуброво;"Московская область"
15824;Дубцы;"Московская область"
31909;Думино;"Московская область"
15825;Дунино;"Московская область"
24271;Дурниха;"Московская область"
15370;Дурыкино;"Московская область"
31617;Духанино;"Московская область"
17299;Душегубово;"Московская область"
15011;Душоново;"Московская область"
17300;Дьяково;"Московская область"
15114;Дядькино;"Московская область"
16175;Дятловка;"Московская область"
13535;Дятлово;"Московская область"
24346;Еганово;"Московская область"
21;Егорьевск;"Московская область"
13536;Елгозино;"Московская область"
15115;Елизаветино;"Московская область"
14367;Елизарово;"Московская область"
3184;Елино;"Московская область"
3185;Елино;"Московская область"
3183;Елино;"Московская область"
17301;Елькино;"Московская область"
15116;Ельня;"Московская область"
1680;Еремино;"Московская область"
15012;Еремино;"Московская область"
14693;Ерино;"Московская область"
31702;Ермолино;"Московская область"
15117;Есино;"Московская область"
16952;Есипово;"Московская область"
16550;Ефимьево;"Московская область"
1681;Жаворонки;"Московская область"
17302;"Железнодорожная казарма ";"Московская область"
391;Железнодорожный;"Московская область"
17303;Железня;"Московская область"
14373;Желябино;"Московская область"
23075;Жеребьятьево;"Московская область"
16142;Животино;"Московская область"
1562;Жилево;"Московская область"
14885;Жилино;"Московская область"
15372;Жилино;"Московская область"
24272;Жирово;"Московская область"
1682;Житнево;"Московская область"
33832;Жостово;"Московская область"
15826;Жуковка;"Московская область"
31911;Жуковка;"Московская область"
538;Жуковка;"Московская область"
17151;Жуково;"Московская область"
1299;Жуковский;"Московская область"
117;Жулебино;"Московская область"
31857;Жучки;"Московская область"
17218;Забелино;"Московская область"
24273;Заболотье;"Московская область"
22;Заборье;"Московская область"
17304;Завалье-1;"Московская область"
17305;Завалье-2;"Московская область"
13105;"Заветы Ильича";"Московская область"
24274;Заворово;"Московская область"
17219;Заворыкино;"Московская область"
15186;Загорново;"Московская область"
24275;Загорново;"Московская область"
16143;"Загорские Дали";"Московская область"
1683;Загорянский;"Московская область"
15827;Зайцево;"Московская область"
17220;Залуги;"Московская область"
17221;Занкино;"Московская область"
24276;Заозерье;"Московская область"
1563;Запрудня;"Московская область"
1314;Зарайск;"Московская область"
16144;Заречный;"Московская область"
1263;Заречье;"Московская область"
15119;Затишье;"Московская область"
15452;Захарково;"Московская область"
17222;Захарово;"Московская область"
2401;Захарово;"Московская область"
15276;Захарово;"Московская область"
1180;Захарово;"Московская область"
2400;Захарово;"Московская область"
291;"Звездный Городок";"Московская область"
964;Звенигород;"Московская область"
23752;Зверосовхоз;"Московская область"
15118;Згорново;"Московская область"
15013;Здехово;"Московская область"
15937;Здравница;"Московская область"
17223;Зевалово;"Московская область"
31191;"Зеленая Роща";"Московская область"
184;Зеленоград;"Московская область"
1684;Зеленоградский;"Московская область"
